decimalLatitude,decimalLongitude,season
-21.740223,151.345485,Winter: June-August
-26.99059,153.439752,Winter: June-August
-23.6251,152.0983,Winter: June-August
-22.373161,152.605815,Winter: June-August
-22.43102,151.29095,Winter: June-August
-27.822222,153.416389,Spring: September-November
-24.149111,151.887946,Spring: September-November
-19.828217,149.0358,Winter: June-August
-21.364181,149.315125,Winter: June-August
-27.34888,153.355514,Spring: September-November
-19.897967,149.003833,Winter: June-August
-23.6251,152.0983,Winter: June-August
-20.322,148.88,Spring: September-November
-19.932117,149.0153,Winter: June-August
-19.1298,146.885,Winter: June-August
-19.1266,146.8865,Winter: June-August
-20.065,148.6,Winter: June-August
-27.466671,153.283333,Spring: September-November
-27.940066,153.426064,Winter: June-August
-21.0725,149.433167,Winter: June-August
-25.511685,153.126437,Winter: June-August
-20.4,148.916667,Spring: September-November
-23.48829,151.49677,Winter: June-August
-27.436389,153.546111,Winter: June-August
-23.815088,151.367732,Spring: September-November
-19.23,146.84,Winter: June-August
-21.31934,149.637977,Winter: June-August
-26.523405,153.10939,Spring: September-November
-27.440066,153.542725,Winter: June-August
-19.11,146.8,Spring: September-November
-22.69009,152.29636,Winter: June-August
-27.586588,153.387748,Winter: June-August
-25.459279,153.149252,Winter: June-August
-23.69212,151.39105,Winter: June-August
-21.31934,149.637977,Winter: June-August
-27.440066,153.542725,Spring: September-November
-20.070833,148.875833,Spring: September-November
-25.505363,153.12842,Winter: June-August
-19.8287,149.060383,Winter: June-August
-21.8891,151.2419,Winter: June-August
-20.933333,149.206667,Winter: June-August
-27.512783,153.302767,Spring: September-November
-27.822222,153.416389,Winter: June-August
-20.3316,148.94,Winter: June-August
-20.71,149.06,Winter: June-August
-25.48277,153.137342,Spring: September-November
-25.505353,153.129407,Winter: June-August
-20.246253,148.929377,Spring: September-November
-27.223983,153.2289,Spring: September-November
-27.223983,153.2289,Spring: September-November
-20.3125,149.053833,Winter: June-August
-27.265059,153.534381,Winter: June-August
-27.641667,153.463333,Winter: June-August
-20.111,148.84445,Winter: June-August
-20.188333,148.888833,Spring: September-November
-22.68418,152.30199,Winter: June-August
-27.827222,153.418056,Winter: June-August
-25.511677,153.126428,Winter: June-August
-22.157673,152.628266,Winter: June-August
-27.566667,153.358333,Spring: September-November
-20.033333,148.866667,Spring: September-November
-19.19,146.85,Winter: June-August
-19.944533,149.098383,Winter: June-August
-27.9334,153.5206,Winter: June-August
-18.567222,146.476667,Spring: September-November
-21.204481,152.507994,Winter: June-August
-23.48829,151.49677,Winter: June-August
-25.505354,153.128412,Winter: June-August
-19.24,146.8,Winter: June-August
-25.432259,152.961261,Spring: September-November
-26.475171,153.099153,Winter: June-August
-21.016667,149.9,Spring: September-November
-25.582135,153.099618,Winter: June-August
-26.540072,153.109391,Spring: September-November
-27.090068,153.459389,Winter: June-August
-18.966883,146.635033,Winter: June-August
-12.862599,130.064759,Winter: June-August
-13.21069,130.056153,Spring: September-November
-13.025138,129.900932,Winter: June-August
-12.46503,130.181108,Spring: September-November
-11.911673,130.024857,Winter: June-August
-12.766089,130.179067,Winter: June-August
-12.760966,130.092666,Spring: September-November
-12.41593,130.38054,Spring: September-November
-13.399938,129.87628,Winter: June-August
-12.720098,130.211874,Winter: June-August
-35.2,117.3,Winter: June-August
-26.788755,153.689183,Winter: June-August
-27.010831,153.463897,Winter: June-August
-35.2,117.8,Winter: June-August
-34.59357,150.900798,Spring: September-November
-34.7,118.8,Winter: June-August
-35.1,118.1,Winter: June-August
-33.914852,151.276605,Winter: June-August
-38.38,141.36,Winter: June-August
-33.847608,151.32019,Winter: June-August
-28.333628,153.574165,Spring: September-November
-32.442712,152.554036,Winter: June-August
-33.439657,151.465925,Winter: June-August
-34.2,115.3,Winter: June-August
-34.667392,151.118333,Winter: June-August
-34.448619,150.916459,Spring: September-November
-32,115.7,Spring: September-November
-34.03751,151.222668,Winter: June-August
-33.883534,151.289177,Winter: June-August
-33.01399,151.730834,Winter: June-August
-31.862446,115.592979,Spring: September-November
-26.997192,153.502532,Winter: June-August
-28.063331,153.513329,Winter: June-August
-33.996668,151.254381,Winter: June-August
-25.769718,153.087394,Winter: June-August
-35.1,118,Winter: June-August
-36.343604,150.183839,Winter: June-August
-16.669084,145.989075,Winter: June-August
-26.713047,153.150133,Winter: June-August
-28.638467,153.636717,Autumn: March-May
-25.105982,153.041362,Spring: September-November
-28.641909,153.610517,Winter: June-August
-27.436389,153.553876,Winter: June-August
-22,114.2,Winter: June-August
-20.299708,148.859464,Winter: June-August
-36.214253,150.1521,Spring: September-November
-34.9,118.6,Winter: June-August
-31.475772,152.937425,Winter: June-August
-16.914594,145.96691,Winter: June-August
-30.651448,153.025595,Spring: September-November
-24.875504,153.15298,Winter: June-August
-27.435841,153.546564,Winter: June-August
-27.435947,153.549232,Spring: September-November
-28.84347,153.612158,Spring: September-November
-22,114,Winter: June-August
-35.682828,150.305455,Winter: June-August
-28.336113,153.577735,Winter: June-August
-27.434331,153.547965,Winter: June-August
-24.84796,153.034194,Spring: September-November
-34.9,118.6,Winter: June-August
-34.003662,151.254057,Winter: June-August
-35.1,117.8,Winter: June-August
-33.900783,151.330047,Winter: June-August
-34.484061,151.072654,Spring: September-November
-27.434812,153.551483,Winter: June-August
-33.786365,151.440448,Winter: June-August
-22.1,113.9,Winter: June-August
-21.6,114.1,Winter: June-August
-30.288344,153.173832,Winter: June-August
-33.7,115,Spring: September-November
-28.002464,153.479688,Winter: June-August
-28.837724,153.604403,Winter: June-August
-35.2,117.8,Winter: June-August
-28.320471,153.573045,Spring: September-November
-32.245287,152.66313,Winter: June-August
-30.381394,153.113134,Winter: June-August
-38.53147,145.216376,Winter: June-August
-26.376448,153.117054,Winter: June-August
-27.985838,153.50194,Spring: September-November
-17.901568,122.082022,Winter: June-August
-28.144053,153.496917,Spring: September-November
-28.324417,153.571067,Winter: June-August
-37.249703,150.022293,Spring: September-November
-22,114,Winter: June-August
-35.1,118,Autumn: March-May
-33.445283,151.480188,Winter: June-August
-32,115.7,Spring: September-November
-27.435145,153.550174,Spring: September-November
-33.836053,151.292308,Winter: June-August
-36.728808,149.993116,Winter: June-August
-33.016104,151.716832,Winter: June-August
-43.161861,147.992447,Summer: December-February
-28.086992,153.45564,Winter: June-August
-18.943297,146.982556,Winter: June-August
-35.130292,150.742446,Spring: September-November
-36.802233,149.950342,Spring: September-November
-34.669649,150.863363,Winter: June-August
-33.984317,151.263009,Spring: September-November
-28.629073,153.634892,Spring: September-November
-22,114,Winter: June-August
-30.249394,153.158292,Winter: June-August
-30.22418,153.247408,Winter: June-August
-33.94035,151.265947,Winter: June-August
-34.694892,150.858909,Summer: December-February
-19.171466,146.900223,Winter: June-August
-33.869006,151.361378,Winter: June-August
-36.855361,149.95122,Spring: September-November
-36.728361,149.993459,Winter: June-August
-33.573903,151.33944,Winter: June-August
-35.994351,137.319502,Spring: September-November
-33.909324,151.269922,Winter: June-August
-27.078282,153.229722,Spring: September-November
-25.033629,153.072833,Spring: September-November
-33.495852,115.288855,Spring: September-November
-36.729788,149.993116,Spring: September-November
-28.087809,153.461547,Spring: September-November
-36.855938,149.952625,Spring: September-November
-33.4,115.1,Spring: September-November
-28.620398,153.662402,Winter: June-August
-24.451281,152.578693,Spring: September-November
-26.621674,153.159702,Spring: September-November
-43.114023,148.001067,Spring: September-November
-28.5,113.8,Spring: September-November
-34.144434,151.119686,Winter: June-August
-35.365691,150.494542,Winter: June-August
-24.997567,153.102535,Winter: June-August
-35.817317,150.238976,Spring: September-November
-43.000836,148.101254,Spring: September-November
-16.875763,145.802593,Winter: June-August
-27.433203,153.550578,Winter: June-August
-29.888076,153.26783,Spring: September-November
-38.380727,141.360925,Winter: June-August
-26.454549,153.105806,Winter: June-August
-31.475787,152.937428,Winter: June-August
-27.042942,153.227077,Spring: September-November
-24.968875,152.993283,Spring: September-November
-28.099408,153.636183,Winter: June-August
-33.824795,151.299237,Winter: June-August
-43.116242,148.048419,Spring: September-November
-32.698911,152.247276,Spring: September-November
-30.525762,153.035393,Spring: September-November
-30.32477,153.16364,Winter: June-August
-36.726194,149.995734,Spring: September-November
-36.726091,149.991056,Spring: September-November
-25.096945,152.937167,Spring: September-November
-36.886573,149.985469,Spring: September-November
-25.909848,153.196765,Winter: June-August
-17.8,122.2,Winter: June-August
-34.017866,151.234748,Winter: June-August
-34.097877,151.16189,Winter: June-August
-23.8,113.8,Winter: June-August
-16.074997,145.479821,Winter: June-August
-19.834533,149.211127,Winter: June-August
-38.457265,148.384734,Spring: September-November
-28.199121,153.585345,Winter: June-August
-26.980049,153.494859,Winter: June-August
-25.071502,152.963992,Winter: June-August
-33.936773,151.266092,Autumn: March-May
-35.837882,150.230137,Winter: June-August
-22,114.1,Spring: September-November
-27.011243,153.321051,Winter: June-August
-37.5706,149.91551,Winter: June-August
-33.292708,151.574439,Winter: June-August
-43.065941,148.004539,Spring: September-November
-36.719762,149.977666,Spring: September-November
-34.070699,151.223029,Winter: June-August
-30.301931,153.152636,Winter: June-August
-19.01088,146.90144,Spring: September-November
-33.7,115.2,Spring: September-November
-33.94146,151.265533,Winter: June-August
-43.020572,147.946246,Spring: September-November
-37.249703,150.022293,Spring: September-November
-28.127364,153.48797,Spring: September-November
-27.938498,153.535516,Winter: June-August
-25.881865,153.083922,Winter: June-August
-36.883196,149.934114,Spring: September-November
-27.7,114.2,Winter: June-August
-27.385,153.555,Winter: June-August
-27.438045,153.554843,Winter: June-August
-17.892281,146.306862,Winter: June-August
-27.460483,153.344772,Spring: September-November
-31.054504,153.049927,Spring: September-November
-43.058378,147.960161,Spring: September-November
-35.085447,150.824432,Winter: June-August
-30.278238,153.19368,Winter: June-August
-22.5,113.8,Winter: June-August
-38.558997,145.343537,Winter: June-August
-34.9,118.5,Winter: June-August
-19.164679,146.912501,Winter: June-August
-27.434608,153.551503,Spring: September-November
-43.125817,147.270971,Spring: September-November
-22.4,113.8,Winter: June-August
-34.140962,151.122361,Winter: June-August
-35.2,117.9,Winter: June-August
-37.262251,150.053229,Spring: September-November
-34.001827,151.223302,Winter: June-August
-30.939429,153.101847,Spring: September-November
-27.937595,153.464343,Spring: September-November
-32.176205,152.51349,Spring: September-November
-33.976463,151.242485,Autumn: March-May
-34.123526,151.078085,Winter: June-August
-33.870701,151.324997,Winter: June-August
-43.103514,147.996472,Spring: September-November
-38.492878,144.881479,Winter: June-August
-27.905246,153.477799,Spring: September-November
-20.844093,149.580704,Winter: June-August
-33.639298,151.278335,Winter: June-August
-25.029233,153.136856,Winter: June-August
-32,115.7,Spring: September-November
-33.84664,151.370797,Winter: June-August
-25.116811,153.072389,Winter: June-August
-20.169917,148.814871,Winter: June-August
-38.133598,148.216908,Spring: September-November
-27.433973,153.547393,Winter: June-August
-36.862876,149.936653,Spring: September-November
-34.140506,151.122781,Winter: June-August
-35.183198,150.660908,Winter: June-August
-32,115.6,Summer: December-February
-23.339358,152.487105,Winter: June-August
-38.528538,145.223488,Winter: June-August
-28.8431,153.6089,Spring: September-November
-33.776327,151.33424,Winter: June-August
-34.211495,151.01065,Winter: June-August
-26.559992,153.499428,Winter: June-August
-38.36289,141.635358,Winter: June-August
-27.7,114.1,Winter: June-August
-24.91763,153.088779,Winter: June-August
-33.960879,151.270396,Winter: June-August
-30.318911,153.159258,Winter: June-August
-25.24679,152.93473,Winter: June-August
-36.72996,149.992386,Spring: September-November
-34.9,118.6,Winter: June-August
-25.208035,152.97138,Spring: September-November
-31.9,115.6,Spring: September-November
-34.9,118.4,Winter: June-August
-25.33728,153.247636,Winter: June-August
-35.836994,150.233393,Winter: June-August
-33.506412,151.431279,Winter: June-August
